danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,added_at,song_title,artists
0.56,0.828,11,-4.855,0,0.0477,0.0128,0.0040100000000000005,0.11199999999999999,0.365,172.047,233586,4,2019-11-26T14:53:00Z,Trouble,"Sub Focus,Rudimental,Chronixx,Maverick Sabre"
0.515,0.877,6,-3.906,0,0.0644,0.00836,8.09e-05,0.156,0.317,174.05900000000003,244431,4,2019-11-26T12:48:09Z,Whatever I Do - Feint Remix,"Cartoon,Kóstja,Feint"
0.40700000000000003,0.879,9,-6.292000000000001,0,0.0426,0.0101,3.17e-05,0.086,0.221,174.012,306952,4,2019-11-26T09:17:43Z,Stood In The Dark,Dan Dakota
0.563,0.7490000000000001,8,-6.263,1,0.165,0.0366,0.0,0.03,0.815,74.999,233947,4,2019-11-26T09:06:18Z,Go Like,Fox Stevenson
0.6459999999999999,0.73,10,-3.469,0,0.0427,0.0534,2.9199999999999998e-05,0.0848,0.142,86.98299999999999,240000,4,2019-11-26T08:39:39Z,Miles Apart,"Maduk,Dennis Pedersen,Ella Noël,Rino"
0.496,0.529,2,-9.335,0,0.0773,0.0616,3.27e-05,0.08,0.306,174.196,184828,4,2019-11-25T15:26:07Z,Desire,"Blooom,Ghost'n'ghost"
0.609,0.81,1,-4.192,0,0.233,0.018000000000000002,0.00806,0.042,0.573,173.979,264157,4,2019-11-25T15:16:25Z,Rush,"Blooom,kaii"
0.878,0.746,11,-4.281000000000001,1,0.0451,0.0476,0.0,0.154,0.792,111.99600000000001,204093,4,2019-11-20T19:41:47Z,Dance Wiv Me - Radio Edit,"Dizzee Rascal,Calvin Harris,Chrome"
0.741,0.674,9,-8.548,1,0.17,0.0813,0.0,0.5479999999999999,0.436,139.96200000000002,217375,4,2019-11-20T19:08:11Z,LOWRIDER (feat. Ghetts),"Ocean Wisdom,Ghetts"
0.679,0.7070000000000001,9,-8.082,1,0.32799999999999996,0.17800000000000002,1.98e-06,0.139,0.42,162.328,217375,4,2019-11-20T18:55:27Z,BLESSED (feat. Dizzee Rascal),"Ocean Wisdom,Dizzee Rascal"
0.767,0.5670000000000001,5,-6.9910000000000005,0,0.285,0.851,1.28e-05,0.0978,0.42700000000000005,129.625,223573,3,2019-11-20T12:47:48Z,Poupée de son,Dooz Kawa
0.738,0.7190000000000001,8,-7.281000000000001,0,0.379,0.0984,0.0,0.0621,0.904,93.991,260101,4,2019-11-20T10:57:23Z,Story d'une souris triste,Dooz Kawa
0.7090000000000001,0.8079999999999999,6,-5.598,0,0.322,0.0202,0.0,0.6409999999999999,0.522,99.696,233920,4,2019-11-19T13:31:14Z,Sacrifice de poulets - Remasterisé,Ministere Amer
0.816,0.789,7,-4.4110000000000005,1,0.245,0.0468,0.0,0.35,0.7240000000000001,97.508,341640,4,2019-11-19T13:26:11Z,Mon esprit part en couilles,Expression Direkt
0.8,0.5489999999999999,10,-10.470999999999998,0,0.687,0.155,0.0,0.0599,0.907,90.816,276187,4,2019-11-19T12:32:38Z,Freaky flow,"La Cliqua,Daddy Lord C"
0.741,0.585,8,-9.969,0,0.235,0.0492,0.0468,0.0879,0.467,79.92,282333,4,2019-11-19T12:30:40Z,Tricard,Lone
0.775,0.915,11,-7.167000000000001,0,0.303,0.203,1.47e-06,0.413,0.782,92.431,203160,4,2019-11-19T12:27:43Z,Le crime,Democrate D
0.8,0.68,6,-7.428,1,0.409,0.562,0.0,0.0967,0.845,90.53399999999999,238507,4,2019-11-19T10:06:19Z,Du mal à s'confier,Scred Connexion
0.636,0.69,2,-7.1979999999999995,0,0.0433,0.0139,0.772,0.38,0.193,127.96799999999999,261016,4,2019-11-18T14:11:46Z,Deep Frequency,"Ondubground,Panda Dub"
0.9279999999999999,0.455,6,-10.505,1,0.0723,0.42,4.68e-05,0.146,0.733,111.791,188918,3,2019-11-18T13:43:26Z,Not Today,Chill Bump
0.742,0.922,10,-3.948,0,0.142,0.349,0.6659999999999999,0.102,0.605,174.045,277267,4,2019-11-18T13:30:37Z,Travelers in Space,"Redemptive,Holly Prothman"
0.5529999999999999,0.826,2,-5.587999999999999,1,0.292,0.114,0.0,0.682,0.789,91.846,284000,4,2019-11-18T12:34:53Z,Voisin d'en haut,"I.n.c.h,Hugo TSR"
0.518,0.519,2,-10.168,1,0.442,0.0644,0.0,0.0798,0.581,175.979,188182,4,2019-11-18T12:27:59Z,On continue,"Freko,Hugo TSR"
0.7759999999999999,0.636,4,-4.607,0,0.313,0.278,0.0,0.444,0.38799999999999996,93.95200000000001,289067,4,2019-11-18T12:16:07Z,Génération Shit Et Grecs Frites,Hugo TSR
0.6629999999999999,0.7020000000000001,8,-6.792999999999999,1,0.136,0.293,0.0,0.0741,0.645,168.118,211013,4,2019-11-16T14:18:47Z,Bâtiment,Niska
0.782,0.395,9,-11.23,0,0.135,0.0994,0.84,0.0922,0.446,127.001,291013,4,2019-11-15T15:00:16Z,Semi,Sascha Funke
0.8109999999999999,0.48700000000000004,10,-11.085999999999999,0,0.0633,0.204,0.9,0.10099999999999999,0.0646,115.99799999999999,465625,4,2019-11-15T12:23:47Z,Leila,"Mira (Berlin),Christopher Schwarzwälder"
0.467,0.8240000000000001,8,-7.893,0,0.0381,0.00232,0.285,0.0933,0.62,164.988,407439,4,2019-11-12T12:52:52Z,Don't Let Me Down (feat. Cat Martin),"Blackmill,Cat Martin"
0.647,0.586,8,-8.082,1,0.45799999999999996,0.187,0.0,0.10400000000000001,0.484,79.34100000000001,211213,4,2019-11-12T12:18:17Z,CASCADE - Remix,Alpha Wann
0.43200000000000005,0.9229999999999999,2,-4.013999999999999,1,0.0377,0.004520000000000001,0.0534,0.217,0.155,174.01,247097,4,2019-11-12T09:52:21Z,Come Fly Away,"Invermere,Veela"
0.536,0.9440000000000001,7,-4.582,1,0.0454,0.0173,0.44799999999999995,0.0479,0.7609999999999999,174.015,291335,4,2019-11-12T09:38:46Z,Sunrise - Bcee Remix,"Dualistic,Subsequent,Ella Noël,BCee"
0.6,0.961,7,-3.556,0,0.0706,0.139,0.000169,0.0805,0.135,173.946,277193,4,2019-11-12T09:38:45Z,First To Go,"Andromedik,Ayah Marar"
0.625,0.54,9,-9.472000000000001,1,0.114,0.19,0.0,0.976,0.489,80.013,204121,4,2019-11-10T23:35:33Z,Bye Bye,Cro
0.8909999999999999,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,200080,4,2019-11-09T17:32:15Z,No Type,Rae Sremmurd
0.657,0.937,6,-6.367000000000001,0,0.114,0.00389,0.0117,0.12300000000000001,0.162,146.0,343409,4,2019-11-06T15:40:11Z,FTS - Hard Mix,Showtek
0.278,0.825,6,-6.057,0,0.12,0.158,0.00229,0.187,0.183,148.475,152520,5,2019-11-06T15:40:05Z,Weekend Warriors (Defqon.1 Anthem 2013) - Edit,Frontliner
0.436,0.8690000000000001,4,-2.4730000000000003,0,0.0615,0.0542,0.0,0.0979,0.0383,155.05100000000002,289549,4,2019-11-06T15:27:11Z,Zombie,Ran-D
0.649,0.893,6,-5.37,1,0.385,0.0939,0.0,0.0678,0.8640000000000001,85.863,181640,4,2019-11-06T12:57:34Z,Ca tourne pas rond,Mokless
0.635,0.8079999999999999,9,-5.845,0,0.29100000000000004,0.45799999999999996,0.0,0.106,0.564,91.014,216827,4,2019-11-06T10:40:19Z,Le sort,Scred Connexion
0.45,0.8640000000000001,0,-2.9160000000000004,0,0.0555,0.122,0.000595,0.249,0.124,173.925,228276,4,2019-11-05T15:10:01Z,Let Me In,Andromedik
0.35600000000000004,0.958,11,-3.76,0,0.0752,0.00040300000000000004,0.00236,0.121,0.0664,174.06799999999998,262269,4,2019-11-05T15:05:59Z,Won't Let Go,"Andromedik,Voicians"
0.71,0.818,0,-4.933,1,0.0896,0.0605,0.0586,0.659,0.428,87.044,222269,4,2019-11-05T15:02:14Z,I Want You,Andromedik
0.754,0.444,1,-10.565,1,0.138,0.486,0.0,0.133,0.442,135.118,304387,4,2019-11-05T14:32:23Z,Au secours,Jok'air
0.7390000000000001,0.122,6,-22.278000000000002,0,0.0392,0.887,0.000785,0.102,0.586,111.382,227200,4,2019-11-05T13:14:57Z,Hasta Siempre,Carlos Puebla Y Los Tradicionales
0.581,0.833,10,-10.889000000000001,0,0.0832,0.341,0.0653,0.951,0.745,76.012,101107,4,2019-11-05T13:14:27Z,EZLN...Para tod@s todo...,Manu Chao
0.574,0.758,1,-5.029,0,0.0621,0.0969,0.0,0.395,0.49200000000000005,144.111,182623,4,2019-11-04T16:15:00Z,Close To Me (with Diplo) (feat. Swae Lee),"Ellie Goulding,Diplo,Swae Lee"
0.742,0.8290000000000001,0,-5.8839999999999995,1,0.325,0.0832,7.2999999999999996e-06,0.24600000000000002,0.5429999999999999,119.965,234448,4,2019-11-04T12:45:17Z,Scarla,Jok'air
0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039,4,2019-11-04T09:34:08Z,Liar,Camila Cabello
0.701,0.512,0,-6.869,0,0.0969,0.235,5.07e-06,0.135,0.6629999999999999,91.947,223583,4,2019-11-04T09:16:35Z,Real Friends,"Camila Cabello,Swae Lee"
0.7020000000000001,0.708,10,-5.3660000000000005,0,0.0547,0.201,0.0,0.11800000000000001,0.713,147.98,198408,4,2019-11-03T01:41:47Z,CAN'T SAY,Travis Scott
0.564,0.723,2,-6.983,0,0.0702,0.000741,0.672,0.5429999999999999,0.466,121.97,180843,4,2019-11-01T20:35:35Z,Baianá,Bakermat
0.8320000000000001,0.439,4,-9.594,0,0.0996,0.606,5.45e-06,0.11,0.53,145.004,225103,4,2019-10-30T09:57:20Z,Ridin (feat. Landon Cube & YBN Nahmir),"Yung Bans,Landon Cube,YBN Nahmir"
0.738,0.231,9,-14.742,0,0.235,0.597,6.330000000000001e-05,0.0664,0.36200000000000004,60.016000000000005,196000,4,2019-10-29T10:13:31Z,Drapeau Noir,"Lord Esperanza,Majeur Mineur"
0.6559999999999999,0.647,0,-8.029,1,0.0295,0.0106,0.193,0.188,0.0778,128.032,300143,4,2019-10-28T09:36:09Z,Sunshine - Panda Dub remix,"Flavia Coelho,Panda Dub"
0.821,0.784,2,-6.044,1,0.136,0.0185,1.08e-06,0.46299999999999997,0.785,109.977,141654,4,2019-10-24T07:22:09Z,Michel et les michtos,Michel
0.722,0.331,8,-7.789,1,0.0725,0.337,0.28300000000000003,0.146,0.102,143.974,313547,4,2019-10-23T14:56:05Z,Low Life (feat. The Weeknd),"Future,The Weeknd"
0.706,0.775,1,-6.819,1,0.335,0.152,3.32e-05,0.41600000000000004,0.847,127.929,180893,4,2019-10-23T12:30:00Z,Opps (with Yugen Blakrok),"Vince Staples,Yugen Blakrok"
0.877,0.47700000000000004,9,-7.379,0,0.0587,0.307,0.0,0.0929,0.552,127.023,226743,4,2019-10-22T11:46:55Z,Hopeless Romantic (feat. Swae Lee),"Wiz Khalifa,Swae Lee"
0.731,0.774,10,-5.273,0,0.0555,0.434,3.34e-06,0.114,0.21899999999999997,100.005,212467,4,2019-10-22T08:45:47Z,Same Bitches (feat. G-Eazy & YG),"Post Malone,G-Eazy,YG"
0.732,0.75,11,-6.3660000000000005,0,0.231,0.00264,0.0,0.109,0.401,155.096,182707,4,2019-10-22T08:27:33Z,XO Tour Llif3,Lil Uzi Vert
0.8490000000000001,0.6990000000000001,4,-5.193,0,0.0574,0.185,0.00118,0.0954,0.0778,100.98899999999999,256341,4,2019-10-21T21:15:29Z,Guatemala - From Swaecation,"Rae Sremmurd,Swae Lee,Slim Jxmmi"
0.7709999999999999,0.722,9,-6.933,0,0.305,0.278,0.0,0.10099999999999999,0.652,139.968,155733,4,2019-10-21T19:47:36Z,Bad Man,Kelvyn Colt
0.907,0.708,8,-6.8660000000000005,1,0.159,0.262,4.95e-05,0.27699999999999997,0.446,129.958,161400,4,2019-10-21T19:26:58Z,Blessed,Kelvyn Colt
0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.22399999999999998,0.344,71.994,386907,4,2019-10-21T18:51:04Z,Money Trees,"Kendrick Lamar,Jay Rock"
0.696,0.715,0,-5.8629999999999995,1,0.039,0.009590000000000001,0.00563,0.146,0.622,134.0,220973,4,2019-10-20T20:15:08Z,TNT,"Netsky,Dave 1"
0.585,0.6509999999999999,5,-5.317,0,0.2,0.0229,0.0105,0.09699999999999999,0.4,172.082,252373,4,2019-10-20T19:41:04Z,Go 2,Netsky
0.435,0.847,8,-3.875,0,0.0579,0.0202,2.59e-05,0.0891,0.598,172.06400000000002,209040,4,2019-10-20T19:26:09Z,Thunder,"Netsky,Emeli Sandé"
0.662,0.535,0,-5.566,0,0.0421,0.13,0.0,0.267,0.307,142.905,126187,4,2019-10-19T18:42:10Z,Le temps de l'amour,"Mahom,Luiza"
0.503,0.888,0,-4.522,1,0.0386,0.0026899999999999997,0.0458,0.0733,0.589,173.05700000000002,229107,4,2019-10-19T12:03:55Z,Rio,"Netsky,Digital Farm Animals"
0.743,0.568,2,-6.571000000000001,1,0.122,0.16,0.00202,0.294,0.33799999999999997,119.825,212173,4,2019-10-16T06:53:56Z,Fuck le 17,13 Block
0.708,0.715,10,-4.593999999999999,0,0.248,0.396,0.0,0.16,0.71,171.97099999999998,209960,4,2019-10-15T20:30:06Z,Control Your Tempa,"Jahneration,Naâman"
0.562,0.7340000000000001,1,-5.349,0,0.0361,0.599,2.7600000000000003e-05,0.0816,0.46299999999999997,77.501,184760,4,2019-10-15T12:12:28Z,Ce monde est cruel,Vald
0.794,0.713,3,-13.599,0,0.0547,0.00971,0.887,0.10300000000000001,0.6920000000000001,139.007,250869,4,2019-10-15T08:20:04Z,Warehouse,Stand High Patrol
0.8809999999999999,0.418,11,-8.665,0,0.0467,0.00566,0.0308,0.0596,0.93,140.031,252444,4,2019-10-15T07:33:28Z,Unemployed,Stand High Patrol
0.6459999999999999,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.7959999999999999,89.99,210960,4,2019-10-14T13:22:53Z,Stereo Hearts (feat. Adam Levine),"Gym Class Heroes,Adam Levine"
0.532,0.6629999999999999,0,-5.886,0,0.0292,0.425,1.07e-06,0.0734,0.7559999999999999,75.14,159347,4,2019-10-14T11:36:15Z,Breakfast In America - Remastered,Supertramp
0.625,0.758,5,-6.212999999999999,0,0.0463,0.512,0.00022,0.153,0.695,119.719,251253,4,2019-10-14T11:32:15Z,The Logical Song - Remastered 2010,Supertramp
0.95,0.777,3,-4.706,0,0.0318,0.163,0.0,0.159,0.9079999999999999,114.976,251400,4,2019-10-14T08:12:53Z,Stop You Coming And Come,Steel Pulse
0.402,0.9520000000000001,11,-3.823,0,0.0389,0.000502,0.33799999999999997,0.187,0.0877,174.002,263853,4,2019-10-14T08:12:45Z,Out Of Love,"Lexurus,Leah Rye"
0.479,0.41600000000000004,4,-11.450999999999999,0,0.124,0.457,1.7199999999999998e-05,0.11800000000000001,0.514,79.593,125093,4,2019-10-12T23:57:19Z,Ain't No Sunshine,Bill Withers
0.805,0.601,0,-9.7,0,0.0579,0.11900000000000001,0.000129,0.0581,0.746,94.382,238600,4,2019-10-12T23:56:54Z,Sexual Healing,Marvin Gaye
0.87,0.439,5,-8.039,1,0.0526,0.184,3.73e-05,0.0943,0.156,73.50399999999999,252680,4,2019-10-12T18:46:22Z,Along the River,Stand High Patrol
0.5329999999999999,0.643,5,-7.593,1,0.0413,0.16899999999999998,0.0,0.188,0.47,85.061,216321,4,2019-10-09T08:54:35Z,unendlichkeit - Main Edit,Cro
0.726,0.9,9,-4.1339999999999995,1,0.0401,0.133,0.0,0.145,0.973,160.128,142463,4,2019-10-09T08:43:44Z,Einmal um die Welt,Cro
0.755,0.758,9,-6.855,0,0.0697,0.0052,0.0144,0.0661,0.389,100.036,210839,4,2019-10-08T14:51:18Z,Burning Bridges (Fakear Remix),"Patrice,Fakear"
0.616,0.7340000000000001,1,-5.348,1,0.259,0.345,0.0,0.301,0.861,87.835,204133,4,2019-10-08T13:44:38Z,Call Pon Dem,Chezidek
0.723,0.648,7,-6.46,0,0.0972,0.565,0.0,0.315,0.521,111.46700000000001,217307,1,2019-10-08T12:45:52Z,Le capitaine de la barrique,La Rue Kétanou
0.7509999999999999,0.6459999999999999,11,-6.6,0,0.203,0.0838,0.0,0.0856,0.389,119.986,303942,4,2019-10-08T12:36:23Z,Juice (feat. Jazzy Bazz),"Jok'air,Jazzy Bazz"
0.552,0.7090000000000001,5,-8.08,0,0.0376,0.0416,1.11e-05,0.142,0.39299999999999996,139.988,213187,4,2019-10-08T08:33:28Z,Live Another Day,"Matrix & Futurebound,Alex Hepburn"
0.861,0.8140000000000001,10,-5.683,1,0.29100000000000004,0.0399,0.0,0.6559999999999999,0.723,77.00399999999999,221609,4,2019-10-07T15:17:12Z,Never Cro Up,Cro
0.39399999999999996,0.6609999999999999,4,-8.684,1,0.193,0.0101,0.0,0.34299999999999997,0.335,149.822,260987,4,2019-10-07T14:51:19Z,Everyday,"A$AP Rocky,Rod Stewart,Miguel,Mark Ronson"
0.41700000000000004,0.622,5,-7.285,0,0.24100000000000002,0.10800000000000001,0.0,0.111,0.33299999999999996,74.263,246667,4,2019-10-07T12:45:26Z,Les yeux sont sur nous,Jok'air
0.6729999999999999,0.635,5,-5.926,0,0.37,0.36,0.0,0.11800000000000001,0.604,174.032,203427,4,2019-10-07T09:09:53Z,Revolver rose,Lorenzo
0.706,0.546,11,-5.662999999999999,0,0.0276,0.00285,0.177,0.172,0.345,118.009,223745,4,2019-10-05T16:21:38Z,Jessy Bett,"Panda Dub,Art-X"
0.56,0.741,1,-6.816,1,0.159,0.14,0.0,0.327,0.7040000000000001,167.99200000000002,234485,4,2019-10-05T16:19:27Z,Kingdom,"Degiheugi,Devi Reed"
0.743,0.495,9,-8.522,0,0.0432,0.00642,0.0394,0.20600000000000002,0.099,119.99,290187,4,2019-10-05T15:12:37Z,Something New - Panda Dub remix,"Ksd,Marina P,Panda Dub"
0.516,0.909,8,-3.7969999999999997,1,0.0438,0.0017399999999999998,0.0403,0.0722,0.685,174.021,231924,4,2019-10-03T13:07:19Z,What It Looks Like,"Madface,Coppa,Meditat1on"
0.94,0.67,6,-7.515,0,0.046,0.0332,1.24e-05,0.0812,0.674,121.991,409288,4,2019-09-30T07:39:29Z,Si Yab Tumpa,3Kota
0.446,0.49,8,-9.384,1,0.344,0.19699999999999998,7.93e-06,0.0724,0.19699999999999998,130.05100000000002,173693,4,2019-09-28T14:48:35Z,Aquarium,Jok'air
0.738,0.6829999999999999,4,-5.099,0,0.0622,0.0485,0.000728,0.0692,0.802,97.484,240093,4,2019-09-23T08:34:00Z,Goca Dünya,Altin Gün
0.895,0.44,10,-7.297000000000001,1,0.0554,0.092,0.0376,0.588,0.447,127.98200000000001,232512,4,2019-09-19T11:15:54Z,Loving You Is Easy,Camo & Krooked
0.868,0.41700000000000004,2,-7.364,0,0.0725,0.758,0.0,0.0753,0.706,134.02,219333,4,2019-09-18T17:18:37Z,Ulysse,Ridan
0.609,0.6629999999999999,5,-7.982,1,0.0269,0.0016300000000000002,0.905,0.374,0.42100000000000004,127.99700000000001,217093,4,2019-09-17T13:43:48Z,The Orientalist - Ondubground Remix,"High Tone,Ondubground"
0.59,0.904,8,-4.325,0,0.0719,4.98e-05,0.272,0.0885,0.6609999999999999,173.96900000000002,375690,4,2019-09-17T11:45:03Z,Rastaman,Krak In Dub
0.7,0.887,7,-4.232,1,0.055999999999999994,0.0006940000000000001,0.00385,0.0169,0.685,175.00799999999998,251249,4,2019-09-17T09:25:43Z,Time Bomb,"Manudigital,Devon Morgan,Sherkhan,Ed Solo"
0.7979999999999999,0.7070000000000001,10,-6.236000000000001,0,0.0856,0.11,0.0,0.28300000000000003,0.392,97.005,244000,4,2019-09-17T08:30:58Z,Nah Fight,"Manudigital,Mesh"
0.843,0.44799999999999995,11,-8.302999999999999,0,0.0824,0.0749,0.703,0.27,0.25,139.972,262129,4,2019-09-17T07:00:51Z,Smile is the Key,Panda Dub
0.78,0.65,0,-6.615,1,0.257,0.579,0.0,0.26,0.56,92.979,213237,4,2019-09-16T14:40:51Z,Old Boy,Hugo TSR
0.7929999999999999,0.648,8,-7.612,0,0.17,0.391,0.0,0.10099999999999999,0.249,140.034,211307,4,2019-09-16T11:32:25Z,Adieu bientôt,"Columbine,Lujipeka,Foda C"
0.498,0.938,2,-5.456,0,0.0429,0.0775,0.00109,0.134,0.976,139.92700000000002,412840,4,2019-09-14T23:37:30Z,Warni Warni,Omar Souleyman
0.688,0.858,5,-6.496,0,0.0348,0.10300000000000001,0.000118,0.147,0.6970000000000001,92.25299999999999,229467,4,2019-09-14T22:04:21Z,I'm So Excited,The Pointer Sisters
0.8220000000000001,0.63,1,-8.533999999999999,0,0.0688,0.175,0.00259,0.085,0.429,130.009,223954,4,2019-09-14T19:31:43Z,Presque rien,Hippocampe Fou
0.56,0.815,8,-4.308,1,0.0788,0.11800000000000001,0.000161,0.138,0.652,91.494,423859,4,2019-09-13T15:39:22Z,Macintosh Plus 2k18,Yung Frown
0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.16699999999999998,0.785,116.87899999999999,216320,4,2019-09-12T20:52:43Z,The Less I Know The Better,Tame Impala
0.578,0.893,9,-3.615,0,0.0557,6.15e-05,0.00629,0.147,0.373,126.01799999999999,320173,4,2019-09-11T16:53:58Z,"The Island -, Pt. I (Dawn)",Pendulum
0.667,0.747,9,-6.665,0,0.122,0.0333,0.00112,0.36200000000000004,0.59,75.028,209583,4,2019-09-11T16:18:37Z,"The Island, Pt. 1 (Dawn) - Skrillex Remix","Pendulum,Skrillex"
0.645,0.6890000000000001,0,-4.995,1,0.0863,0.008329999999999999,0.0905,0.12,0.0729,174.958,296229,4,2019-09-11T10:45:05Z,Good Times Bad Times - Document One Remix,"Camo & Krooked,Document One"
0.753,0.6559999999999999,2,-3.178,0,0.111,0.36700000000000005,0.0,0.124,0.9390000000000001,134.865,213093,4,2019-09-10T16:47:51Z,Les hommes que j'aime,La Rue Kétanou
0.45,0.856,11,-3.0810000000000004,1,0.0734,0.00038500000000000003,1.21e-05,0.604,0.361,174.09599999999998,220733,4,2019-09-09T17:05:17Z,Bruises,Fox Stevenson
0.377,0.858,11,-4.9,0,0.14800000000000002,0.134,0.00185,0.0985,0.11699999999999999,174.75099999999998,234475,4,2019-09-08T02:56:27Z,We Won't Be Alone,"Feint,Laura Brehm"
0.568,0.9740000000000001,6,-0.294,1,0.0911,0.152,0.0,0.41,0.233,173.928,207586,4,2019-09-08T02:56:20Z,Bruises - Macky Gee Remix,"Fox Stevenson,Macky Gee"
0.514,0.866,0,-3.24,0,0.0452,0.0168,0.0,0.133,0.24600000000000002,174.06599999999997,236267,4,2019-09-07T23:16:15Z,Breathe,"Wilkinson,Shannon Saunders"
0.799,0.499,0,-9.421,1,0.185,0.43799999999999994,0.125,0.111,0.10400000000000001,82.02,191172,4,2019-09-07T20:36:07Z,My Grind,"Atili,Adam Paris"
0.818,0.682,2,-7.885,1,0.0532,0.0122,9.33e-06,0.212,0.706,116.006,212320,4,2019-09-07T11:56:11Z,You (feat. Madeline Follin),"Étienne de Crécy,Madeline Follin"
0.583,0.765,11,-5.57,1,0.084,0.00283,0.0463,0.35100000000000003,0.35200000000000004,122.021,218537,4,2019-09-07T11:54:11Z,End Of The World (feat. Skrillex),"Mr. Oizo,Skrillex"
0.828,0.767,3,-9.631,0,0.0489,0.00168,0.335,0.139,0.198,124.506,479746,4,2019-09-06T18:48:43Z,Can You Feel It - Steve Bug Re-Mix,Chez Damier
0.698,0.743,8,-5.507000000000001,0,0.0353,0.000291,0.41700000000000004,0.396,0.436,108.01899999999999,169041,4,2019-09-06T15:05:16Z,You’re Not Alone,"Agoria,Blasé"
0.8440000000000001,0.682,2,-9.556000000000001,1,0.0453,0.00207,0.797,0.113,0.35200000000000004,99.99,223887,4,2019-09-06T14:23:48Z,Edge,Rezz
0.8,0.846,5,-7.518,1,0.0624,0.0277,0.877,0.0896,0.21100000000000002,127.008,272395,4,2019-09-06T09:00:27Z,The Groovy Cat,PAWSA
0.7879999999999999,0.625,1,-6.428,1,0.0375,0.0016,0.905,0.299,0.439,125.012,453120,4,2019-09-06T08:47:36Z,Moon Rocks,Enrico Sangiuliano
0.826,0.6759999999999999,1,-9.802,1,0.0604,0.00032900000000000003,0.8029999999999999,0.0523,0.43700000000000006,123.01100000000001,343389,4,2019-09-06T08:46:51Z,Ass Out - Original Mix,"Wood Holly,Sage Armstrong"
0.5589999999999999,0.345,4,-13.495999999999999,1,0.0459,0.0576,0.000105,0.141,0.45799999999999996,84.581,264307,4,2019-09-05T06:54:57Z,Under the Bridge,Red Hot Chili Peppers
0.89,0.467,11,-10.299000000000001,1,0.0627,0.0105,0.8640000000000001,0.0718,0.611,122.97,407779,4,2019-09-04T23:58:26Z,Feel Good - Original Mix,Emil Berliner
0.544,0.902,10,-5.2620000000000005,0,0.0396,0.000251,0.102,0.11599999999999999,0.272,174.035,379276,4,2019-09-04T09:17:42Z,Eyes Closed,Netsky
0.57,0.5529999999999999,1,-11.182,1,0.0714,0.0984,0.818,0.0791,0.308,119.007,259093,4,2019-09-03T13:33:57Z,Sail (Instrumental Version),Off The Record
0.38,0.846,4,-6.415,0,0.0605,0.00126,0.611,0.33299999999999996,0.183,89.971,234867,4,2019-09-03T13:28:09Z,Fall,"Daft Punk,M83 VS Big Black Delta,M83,Big Black Delta"
0.34,0.544,2,-9.185,1,0.0358,0.0109,0.9009999999999999,0.042,0.249,127.01899999999999,810162,4,2019-09-03T13:19:58Z,Trauma,N'to
0.544,0.868,1,-3.795,0,0.0361,0.000207,0.35100000000000003,0.581,0.552,180.01,223300,4,2019-09-03T13:09:27Z,Get Free - Bonde Do Role Remix,"Major Lazer,Amber of Dirty Projectors"
0.614,0.433,0,-7.851,1,0.0262,0.0118,0.0259,0.106,0.0396,99.962,201947,4,2019-09-03T13:08:46Z,Life/Universe,Detektivbyrån
0.617,0.778,9,-8.871,0,0.027000000000000003,0.45899999999999996,0.925,0.128,0.152,100.363,127920,4,2019-09-03T12:59:08Z,Intro,The xx
0.696,0.848,11,-2.9539999999999997,0,0.162,0.299,8.44e-06,0.0729,0.604,84.021,185733,4,2019-09-03T12:18:32Z,Snitch,"Netsky,Aloe Blacc"
0.423,0.9420000000000001,8,-3.353,0,0.0459,0.007659999999999999,0.775,0.325,0.251,174.893,224938,4,2019-09-03T10:13:21Z,Remember,Voicians
0.528,0.43700000000000006,7,-12.597000000000001,0,0.0579,0.47,0.802,0.0905,0.345,133.001,343362,4,2019-09-02T19:03:13Z,Les deux guitares,Opa Tsupa
0.7170000000000001,0.465,3,-13.036,0,0.0405,0.259,0.922,0.145,0.534,104.995,483000,4,2019-09-01T02:46:19Z,Syria - Original,Unders
0.579,0.508,2,-9.484,1,0.027000000000000003,0.0057399999999999994,0.0004940000000000001,0.0575,0.609,147.125,391376,4,2019-08-31T13:30:18Z,Hotel California - 2013 Remaster,Eagles
0.609,0.708,5,-8.366,0,0.0537,0.0502,2.54e-05,0.0906,0.845,160.025,234054,4,2019-08-30T16:59:40Z,Humains - Bonus Track,Damso
0.779,0.659,1,-5.341,0,0.13,0.0885,0.0,0.0918,0.133,139.97,208358,4,2019-08-30T16:56:43Z,Ipséité - Bonus Track,Damso
0.56,0.591,6,-9.914,1,0.316,0.375,5.74e-06,0.127,0.369,126.62799999999999,305507,4,2019-08-30T16:54:08Z,Γ. Mosaïque solitaire,Damso
0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.80100000000002,218147,4,2019-08-29T21:00:06Z,rockstar (feat. 21 Savage),"Post Malone,21 Savage"
